frames,lbp_0,lbp_1,lbp_2,lbp_3,lbp_4,lbp_5,lbp_6,lbp_7,lbp_8,lbp_9,lbp_10,lbp_11,lbp_12,lbp_13,lbp_14,lbp_15,lbp_16,lbp_17,lbp_18,lbp_19,lbp_20,lbp_21,lbp_22,lbp_23,lbp_24,lbp_25,lbp_26,lbp_27,lbp_28,lbp_29,lbp_30,lbp_31,lbp_32,lbp_33,lbp_34,lbp_35,lbp_36,lbp_37,lbp_38,lbp_39,lbp_40,lbp_41,lbp_42,lbp_43,lbp_44,lbp_45,lbp_46,lbp_47,lbp_48,lbp_49,lbp_50,lbp_51,lbp_52,lbp_53,lbp_54,lbp_55,lbp_56,lbp_57,lbp_58,optical_flow_0,optical_flow_1,optical_flow_2,optical_flow_3,Lip_Feature_1,Lip_Feature_2,Lip_Feature_3,Lip_Feature_4,Lip_Feature_5,Lip_Feature_6,Lip_Feature_7,Lip_Feature_8,Lip_Feature_9,Lip_Feature_10,labels,person
5568.jpg,194,356,253,592,1230,836,359,376,315,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000589057,0.001326816,1.442820072,0.816104889,16.03121954,19.10497317,17.2626765,85.0940656,51.35172831,77.31752712,75.53806987,77.1038261,50.35871325,105.1712889,के,yasaswini
5569.jpg,194,356,253,592,1230,836,359,376,315,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099047,0.002373621,1.946480513,1.57264185,14.03566885,17.11724277,16.1245155,87.14355972,50.24937811,75.32595834,74.54528825,76.11832894,48.25971405,107.1167587,के,yasaswini
5570.jpg,194,356,253,592,1230,836,359,376,315,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000349531,0.000579611,1.953169107,1.215076089,14.03566885,17.11724277,16.1245155,87.14355972,50.24937811,75.32595834,74.54528825,76.11832894,48.25971405,107.1167587,साथ,yasaswini
5571.jpg,194,356,253,592,1230,836,359,376,315,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000502617,0.000992842,2.160844564,1.603401065,13.15294644,15.13274595,14.31782106,83.21658489,50.24937811,75.32595834,72.69112738,74.14849965,49.36598019,104.2353107,साथ,yasaswini
5572.jpg,194,356,253,592,1230,836,359,376,315,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000429937,0.000768057,1.741856456,1.09498477,11.04536102,14.14213562,12.16552506,87.2811549,47.38143096,72.33947747,70.71067812,72.36711961,47.51841748,106.2308806,साथ,yasaswini
5573.jpg,194,356,253,592,1230,836,359,376,315,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00075457,0.001713773,2.094641447,1.135156035,14.03566885,16.1245155,15.13274595,83.29465769,49.36598019,76.32168761,73.55270219,75.13321503,49.36598019,103.2375901,साथ,yasaswini
5574.jpg,194,356,253,592,1230,836,359,376,315,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001074477,0.002366319,2.287903547,1.422897696,17.11724277,21.21320344,19.23538406,86.00581376,52.46903849,79.63039621,77.78174593,81.39410298,53.60037313,105.0190459,साथ,yasaswini
5575.jpg,194,356,253,592,1230,836,359,376,315,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000376394,0.000613733,1.942664504,1.408699989,20.22374842,24.33105012,22.36067977,85.0940656,56.88585061,85.84287973,85.15867542,87.86353055,59.8414572,104.0768947,साथ,yasaswini
5576.jpg,194,356,253,592,1230,836,359,376,315,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000943486,0.00206787,2.123071671,1.410342693,18.11077028,22.36067977,20.61552813,80.09993758,56.88585061,87.69264507,86.14522622,89.82204629,59.8414572,102.0784012,साथ,yasaswini
5577.jpg,194,356,253,592,1230,836,359,376,315,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000835573,0.001761421,1.913653493,1.410416722,29.06888371,34.23448554,33.37663854,84.00595217,57.87054518,87.82368701,87.29833904,89.82204629,60.67124525,104.019229,साथ,yasaswini
5578.jpg,194,356,253,592,1230,836,359,376,315,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000621712,0.001441926,2.123640537,1.18129766,13.34166406,16.4924225,16.4924225,78.23042886,56.08921465,84.85281374,83.18653737,86.34813258,57.87054518,99.24716621,साथ,yasaswini
5579.jpg,194,356,253,592,1230,836,359,376,315,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00036291,0.000614548,2.103388071,1.589676142,13.15294644,18.24828759,17.2626765,86.092973,50.6359556,77.64663547,75.80237463,78.64477096,52.46903849,105.0761629,साथ,yasaswini
5580.jpg,194,356,253,592,1230,836,359,376,315,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000360616,0.000644456,1.895790219,1.339421511,13.15294644,18.24828759,17.2626765,86.092973,50.6359556,77.64663547,75.80237463,78.64477096,52.46903849,105.0761629,तीन,yasaswini
5581.jpg,194,356,253,592,1230,836,359,376,315,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000621712,0.001441926,2.123640537,1.18129766,14.14213562,16.2788206,16.2788206,83.09632964,50.6359556,75.53806987,71.84705979,76.4852927,48.50773134,103.0436801,तीन,yasaswini
5582.jpg,194,356,253,592,1230,836,359,376,315,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000325693,0.000544416,2.077219248,1.343039155,11.04536102,14.14213562,13.34166406,83.09632964,47.51841748,73.55270219,70.85901495,74.52516354,47.38143096,102.0784012,तीन,yasaswini
5583.jpg,194,356,253,592,1230,836,359,376,315,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000377569,0.000666294,2.310831308,1.535950541,12.04159458,15.13274595,14.31782106,82.09750301,45.54119015,72.33947747,70.45565982,74.14849965,48.37354649,103.0776406,तीन,yasaswini
5584.jpg,194,356,253,592,1230,836,359,376,315,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000408791,0.000807347,1.742248654,0.964807868,12.04159458,16.03121954,15.13274595,82.0548597,48.25971405,75.23961722,71.44928271,75.13321503,49.36598019,102.019606,तीन,yasaswini
5585.jpg,194,356,253,592,1230,836,359,376,315,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000652327,0.001375815,3.851500273,2.159062862,12.04159458,15.13274595,15.13274595,84.05355436,49.49747468,75.42545989,73.55270219,75.13321503,50.35871325,105.0428484,तीन,yasaswini
5586.jpg,194,356,253,592,1230,836,359,376,315,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000383784,0.00075948,2.171743631,1.123909593,11.04536102,14.03566885,12.16552506,83.09632964,51.35172831,79.30952024,76.53103945,79.07591289,51.35172831,104.1201229,तीन,yasaswini
5590.jpg,194,356,253,592,1230,836,359,376,315,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000723221,0.001584748,2.687678099,1.679831743,26.01922366,29.06888371,28.0713377,85.0529247,58.30951895,88.27797007,86.46964785,87.96590248,59.30430001,106.0424443,प्याज,yasaswini
5591.jpg,194,356,253,592,1230,836,359,376,315,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000704953,0.001372906,2.081285954,1.518183708,24.08318916,26.07680962,26.17250466,85.02352616,58.30951895,88.27797007,86.37129153,87.96590248,58.30951895,106.0424443,प्याज,yasaswini
5592.jpg,194,356,253,592,1230,836,359,376,315,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001247457,0.002930009,2.936626196,1.710752487,17.02938637,19.02629759,19.02629759,83.05419917,53.15072906,79.15806971,77.23341246,79.76214641,51.2445119,105.0428484,प्याज,yasaswini
5593.jpg,194,356,253,592,1230,836,359,376,315,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000367331,0.000825018,2.363474369,1.641188622,3.16227766,6.32455532,5.099019514,86.092973,44.28317965,68.26419266,65.37583651,67.89698079,43.18564576,104.1729331,प्याज,yasaswini
5594.jpg,194,356,253,592,1230,836,359,376,315,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000265212,0.000518025,3.594216824,2.003366232,1,2.236067977,1,85.14693183,39.3192065,61.29437168,58.30951895,59.8414572,37.21558813,101.2422837,प्याज,yasaswini
5595.jpg,194,356,253,592,1230,836,359,376,315,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000296992,0.000558476,3.212646008,2.030913591,2,3.605551275,2.236067977,89.05054744,39.11521443,58.13776741,55.22680509,57.42821606,36.12478374,107.0747403,प्याज,yasaswini
5596.jpg,194,356,253,592,1230,836,359,376,315,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000232776,0.000435424,3.618834734,2.159909487,0,1.414213562,1.414213562,86.00581376,35.12833614,53.03772242,50.15974482,52.46903849,32.06243908,104.019229,प्याज,yasaswini
5597.jpg,194,356,253,592,1230,836,359,376,315,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000373014,0.000732294,2.747315168,2.003623009,1,2.236067977,1,88.05112151,38.32753579,56.32051136,54.33231083,56.71860365,37.21558813,107.1167587,प्याज,yasaswini
5598.jpg,194,356,253,592,1230,836,359,376,315,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000300083,0.000571318,3.203424692,1.976640582,7.071067812,9.219544457,8.246211251,86.20904825,47.51841748,70.34912935,67.47592163,69.23149572,45.39823785,106.3014581,प्याज,yasaswini
5599.jpg,194,356,253,592,1230,836,359,376,315,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000293603,0.000576571,2.468304396,2.08333683,14.14213562,17.2626765,16.2788206,84.09518417,51.4781507,76.53103945,75.66372975,77.46612163,51.4781507,105.1712889,प्याज,yasaswini
5600.jpg,194,356,253,592,1230,836,359,376,315,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000635471,0.001361145,1.452548027,1.455881715,25.07987241,29.27456234,27.29468813,83.09632964,61.52235366,91.54780172,89.80534505,91.41115906,60.5309838,102.1224755,प्याज,yasaswini
5601.jpg,194,356,253,592,1230,836,359,376,315,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000250901,0.00041725,2.220047951,2.084550858,12.36931688,15.5241747,13.60147051,85.0529247,54.58937626,81.39410298,78.63841301,80.41144197,53.46026562,106.117859,प्याज,yasaswini
5602.jpg,194,356,253,592,1230,836,359,376,315,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001116698,0.002723491,2.162786484,0.941995025,23.02172887,28.0713377,26.17250466,87.02298547,55.32630477,82.29823813,81.39410298,82.87339742,56.32051136,106.0188662,प्याज,yasaswini
5603.jpg,194,356,253,592,1230,836,359,376,315,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000210246,0.000345241,2.463029623,2.014258862,17.11724277,21.21320344,20.22374842,82.09750301,55.4436651,85.47514259,82.73451517,85.32877592,57.42821606,102.0784012,प्याज,yasaswini
5605.jpg,194,356,253,592,1230,836,359,376,315,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000243515,0.000360735,2.561529398,1.620823026,24.08318916,28.16025568,27.16615541,84.05355436,57.31491952,85.28774824,84.48076704,86.14522622,58.30951895,104.1201229,बारीक,yasaswini
5606.jpg,194,356,253,592,1230,836,359,376,315,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000273511,0.000505765,2.41430831,1.836599708,16.03121954,20.02498439,18.24828759,81.22191822,55.32630477,83.29465769,80.50465825,84.17244205,53.23532662,101.4001972,बारीक,yasaswini
5607.jpg,194,356,253,592,1230,836,359,376,315,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000411949,0.000677044,1.819931269,1.203457713,6,9,7.071067812,76.32168761,45.17742799,68.18357573,65.27633568,66.61080993,42.19004622,97.41663102,बारीक,yasaswini
5608.jpg,194,356,253,592,1230,836,359,376,315,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000274687,0.00057798,2.898941278,2.052154303,4,5,4,79.40403012,38.20994635,58.13776741,54.45181356,57.70615219,35.22782991,97.62171889,बारीक,yasaswini
5609.jpg,194,356,253,592,1230,836,359,376,315,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000857737,0.00167864,2.210184097,1.701238751,3,3,2,84.29116205,38.20994635,59.21148537,54.33231083,57.87054518,37.21558813,102.396289,बारीक,yasaswini
5610.jpg,194,356,253,592,1230,836,359,376,315,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001147548,0.00249503,1.855862498,1.001306176,3.16227766,5.385164807,4.472135955,82.29823813,42.42640687,63.38769597,60.67124525,63.15061362,40.31128874,99.40824915,बारीक,yasaswini
5611.jpg,194,356,253,592,1230,836,359,376,315,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000296017,0.000569309,2.886411428,1.890374422,13.03840481,15.13274595,14.14213562,80.15609771,49.64876635,74.54528825,72.83543094,75.70997292,49.49747468,99.18165153,बारीक,yasaswini
5612.jpg,194,356,253,592,1230,836,359,376,315,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000672063,0.001562469,1.984971642,1.122891307,19.23538406,22.36067977,21.58703314,77.31752712,56.88585061,87.96590248,86.31338251,87.09764635,57.87054518,96.33275663,बारीक,yasaswini
5613.jpg,194,356,253,592,1230,836,359,376,315,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00029189,0.000476814,1.670654655,1.410476089,24.18677324,27.29468813,26.30589288,83.21658489,61,92.91393867,90.25519376,92.96235797,62.64982043,102.3132445,बारीक,yasaswini
5614.jpg,194,356,253,592,1230,836,359,376,315,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000693291,0.001797435,2.320496321,1.428065777,21.21320344,25.3179778,23.34523506,81.15417426,58.85575588,89.80534505,88.1192374,89.82204629,59.68249325,102.3132445,बारीक,yasaswini
5615.jpg,194,356,253,592,1230,836,359,376,315,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00054437,0.000965797,1.927209377,1.219045401,17.2626765,21.21320344,18.43908891,81.39410298,53.93514624,82.87339742,80.23091673,82.76472679,54.91812087,101.4001972,बारीक,yasaswini
5616.jpg,194,356,253,592,1230,836,359,376,315,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000709229,0.001734687,2.073465347,1.260536551,12.64911064,16.76305461,15.5241747,87.20665112,50.80354318,77.78174593,76.11832894,81.0246876,53.93514624,106.2308806,बारीक,yasaswini
5617.jpg,194,356,253,592,1230,836,359,376,315,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000385674,0.000762621,2.169139624,1.588304996,16.1245155,19.23538406,19.41648784,85.14693183,52.77309921,79.906195,78.08969202,80.8084154,54.91812087,103.2375901,बारीक,yasaswini
5618.jpg,194,356,253,592,1230,836,359,376,315,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000566787,0.001122231,1.386935115,0.80656141,21.09502311,24.18677324,23.34523506,80.05623024,56.56854249,85.58621384,83.72574276,85.51023331,56.56854249,101.0791769,बारीक,yasaswini
5619.jpg,194,356,253,592,1230,836,359,376,315,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000512713,0.000880328,2.343295336,1.659025669,20.22374842,24.33105012,22.56102835,86.28441342,53.15072906,82.20097323,79.42921377,83.19855768,54.91812087,106.3813893,काट,yasaswini
5620.jpg,194,356,253,592,1230,836,359,376,315,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000894753,0.001900219,1.8552953,0.929175735,22.20360331,25.3179778,23.34523506,84.14867795,54.91812087,84.85281374,82.03657721,85.70297544,57.55866572,103.1212878,काट,yasaswini
5621.jpg,194,356,253,592,1230,836,359,376,315,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000863328,0.001617045,1.858510017,1.215458989,17.11724277,20.09975124,18.24828759,82.15229759,55.73149917,87.57282684,84.85281374,88.45903006,57.42821606,101.1780609,काट,yasaswini
5622.jpg,194,356,253,592,1230,836,359,376,315,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000570815,0.001013192,2.696396589,1.800287604,26.07680962,29.15475947,26.30589288,84.09518417,59.8414572,90.55385138,87.69264507,90.42676595,62.51399843,103.1212878,काट,yasaswini
5623.jpg,194,356,253,592,1230,836,359,376,315,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000908421,0.001894916,1.681210518,1.061109066,18.43908891,22.56102835,20.61552813,81.3019065,62.80127387,94.76286192,92.07062507,94.72592042,62.64982043,101.3163363,काट,yasaswini
5624.jpg,194,356,253,592,1230,836,359,376,315,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000918906,0.001862975,2.292174578,1.379141808,31.144823,35.35533906,33.37663854,83.05419917,65.76473219,98.85848471,98.00510191,99.82484661,68.59300256,104.0768947,काट,yasaswini
5625.jpg,194,356,253,592,1230,836,359,376,315,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000680672,0.001187861,2.112433672,1.37244606,33.13608305,37.21558813,35.35533906,79.0569415,65.9241989,98.73196038,98.85848471,100.623059,67.60177512,101.1236866,काट,yasaswini
5626.jpg,194,356,253,592,1230,836,359,376,315,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000580834,0.001004316,2.380181074,1.573562026,25.07987241,28.28427125,27.45906044,81.05553652,64.49806199,98.50888285,95.75489544,99.2975327,68.59300256,104.019229,काट,yasaswini
5627.jpg,194,356,253,592,1230,836,359,376,315,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000559323,0.001085768,1.63502562,1.517726898,22.36067977,24.33105012,23.34523506,79.15806971,64.62971453,96.74709298,93.90420651,96.69022701,65.76473219,104.2353107,काट,yasaswini
5628.jpg,194,356,253,592,1230,836,359,376,315,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00071983,0.001509838,1.742026925,1.099011421,27.07397274,30.2654919,28.28427125,80.15609771,62.64982043,90.55385138,89.80534505,91.41115906,61.52235366,100.2447006,काट,yasaswini
5629.jpg,194,356,253,592,1230,836,359,376,315,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000826352,0.001537036,2.622459412,1.672301531,25.07987241,28.16025568,26.17250466,79.0569415,60.5309838,90.35485598,87.57282684,90.09439494,59.30430001,98.12746812,काट,yasaswini
5630.jpg,194,356,253,592,1230,836,359,376,315,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00061477,0.001614042,2.181149721,1.157776475,14.14213562,17.11724277,16.2788206,82.09750301,56.71860365,85.47514259,84.71717653,88.45903006,58.54912467,102.0784012,काट,yasaswini
5631.jpg,194,356,253,592,1230,836,359,376,315,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000355159,0.000660319,1.988083363,1.397701621,14.14213562,17.11724277,16.2788206,82.09750301,56.71860365,85.47514259,84.71717653,88.45903006,58.54912467,102.0784012,लें,yasaswini
5632.jpg,194,356,253,592,1230,836,359,376,315,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000815346,0.001661446,1.842621088,1.157558799,20.09975124,23.34523506,23.34523506,84.09518417,56.71860365,85.58621384,84.01190392,85.70297544,58.69412236,103.1212878,लें,yasaswini
